AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME
19977,13487,11292,2017,2,6,2,F,711169,3150,2855,102,1749,680,2679,2083
19977,13495,11292,2017,2,6,3,F,706175,2816,2673,738,845,1062,3810,3363
19977,13871,11292,2017,2,6,1,F,764309,3300,2966,171,20983,472,2148,1605
19977,14057,11292,2017,2,6,2,F,784666,3300,2615,848,4261,991,3173,2747
19977,14524,11292,2017,2,6,3,F,762468,2816,2661,116,0,1482,5111,4631
19977,14683,11292,2017,2,6,2,F,1005021,3938,3690,1894,13457,794,2840,2358
19977,14689,11292,2017,2,6,2,F,641670,2816,2037,31,0,916,2991,2517
19393,11042,11292,2017,2,6,3,F,761200,3146,2872,7027,0,1201,4005,3632
19393,11292,11066,2017,2,6,3,F,954800,3850,3714,21316,0,1154,3486,3055
19393,11292,12953,2017,2,6,4,F,954800,3850,3766,1479,0,1620,4790,4291
20452,11292,11066,2017,2,6,3,F,420024,1540,1430,0,0,1154,3749,3117
20436,10627,11292,2017,2,6,2,F,798000,3960,3289,0,0,516,2178,1641
20436,11292,10627,2017,2,6,2,F,798000,3960,3366,0,0,516,2039,1551
20107,10140,11413,2017,2,6,1,G,77000,0,0,35960,0,160,1532,1329
20107,11109,13244,2017,2,6,2,G,1385637,0,0,576847,0,854,2790,2357
20107,11711,11413,2017,2,6,1,G,77000,0,0,21715,0,40,471,345
20107,12094,11122,2017,2,6,1,G,77000,0,0,11749,0,172,1516,1388
20107,13244,11109,2017,2,6,2,G,1387471,0,0,824702,0,854,2906,2451
19917,11292,14570,2017,2,6,2,G,2360599,0,0,552896,0,804,2939,2474
20500,11292,12094,2017,2,6,1,F,405030,1610,1245,0,0,141,1194,634
20500,11292,13871,2017,2,6,1,F,440250,1750,1602,0,0,472,2159,1583
20500,11292,14457,2017,2,6,1,F,405030,1610,1484,0,0,300,1601,1065
20304,10140,11292,2017,2,6,1,F,307000,1150,1064,0,0,349,2084,1348
20304,10397,11292,2017,2,6,3,F,349600,1748,1645,0,0,1199,4532,3933
20304,10800,11292,2017,2,6,2,F,349600,1748,1532,0,0,850,3294,2614
20304,11193,11292,2017,2,6,3,F,349600,1748,1650,0,0,1069,4319,3722
20304,11292,10140,2017,2,6,1,F,307000,1150,1087,0,0,349,1801,1269
20304,11292,11298,2017,2,6,2,F,349600,1748,1653,0,0,641,2726,2115
20304,11292,11638,2017,2,6,2,F,349600,1748,1379,0,0,844,3533,2888
20304,11292,14107,2017,2,6,2,F,349600,1748,1578,0,0,602,2748,2110
20304,11775,11292,2017,2,6,1,F,349600,1748,1367,0,0,483,2242,1746
20304,13198,11292,2017,2,6,2,F,349600,1748,1652,0,0,533,2622,2011
20304,13264,11292,2017,2,6,2,F,310500,1150,1023,0,0,964,3596,2881
20304,14698,11292,2017,2,6,2,F,303500,1150,996,0,0,931,3623,2957
20304,14771,10372,2017,2,6,2,F,428540,1610,1102,0,0,848,3002,2410
19977,10713,11292,2017,2,6,2,F,1053224,4117,3699,660,0,649,2362,1927
19977,11292,10713,2017,2,6,2,F,969154,4117,3729,3280,0,649,2586,2099
19977,11292,12441,2017,2,6,1,F,807479,2944,2485,507,0,406,1900,1474
19977,13851,11292,2017,2,6,1,F,748476,3450,2105,488,0,495,2106,1667
19977,13851,11292,2017,2,6,1,F,757346,2944,2706,703,0,495,2267,1768
19977,14100,11292,2017,2,6,4,F,999993,4117,3887,797,41239,1558,5553,4854
19977,14107,11292,2017,2,6,2,F,943700,3794,3365,574,21015,602,2297,1855
19977,14771,11292,2017,2,6,2,F,2290381,8277,6738,129167,24,967,3378,2606
19393,10994,11292,2017,2,6,3,F,795800,3289,2635,279,0,1449,5079,4581
19393,11292,10713,2017,2,6,2,F,998200,4025,3760,3097,0,649,2477,2102
19393,11292,10994,2017,2,6,3,F,761200,3146,2970,745,0,1449,4135,3727
19393,11433,11292,2017,2,6,3,F,998200,4025,3708,3409,0,1123,4071,3622
19393,14730,11292,2017,2,6,3,F,998200,4025,2760,10538,0,1024,3697,3315
19393,15376,11292,2017,2,6,2,F,998200,4025,3476,4522,0,639,2294,1953
20452,11066,11292,2017,2,6,3,F,439116,1609,1450,0,0,1154,4331,3727
20452,13158,11292,2017,2,6,2,F,439116,1609,1269,0,0,563,2505,1967
20237,11292,15412,2017,2,6,3,F,255714,1150,1046,0,0,1162,3820,3296
20237,15412,11292,2017,2,6,3,F,244596,1100,1009,0,0,1162,4108,3721
20366,12266,13502,2017,2,6,2,F,230000,1150,1096,0,0,927,3682,3167
20366,13502,12266,2017,2,6,2,F,230000,1150,916,0,0,927,3358,2861
19790,11193,11292,2017,2,6,3,F,717600,2640,2486,1529,1008,1069,3959,3556
19790,11292,11193,2017,2,6,3,F,717600,2640,2380,1,1293,1069,3665,3161
20500,11292,14783,2017,2,6,2,F,440250,1750,1462,0,0,637,2605,1988
20500,12278,11292,2017,2,6,1,F,405030,1610,1157,0,0,420,1896,1491
20304,10800,11292,2017,2,6,2,F,324000,1200,1059,0,0,850,3528,2812
20304,11292,14698,2017,2,6,2,F,324000,1200,925,0,0,931,3945,3314
20304,12266,10372,2017,2,6,2,F,447280,1680,1489,0,0,913,3793,3158
20304,15370,11292,2017,2,6,2,F,320500,1200,1061,0,0,541,2797,2170
19977,10713,11292,2017,2,6,2,F,971593,3972,3522,201,0,649,2464,1993
19977,11292,10423,2017,2,6,2,F,1200038,4463,3576,27,7209,775,3137,2540
19977,11292,10423,2017,2,6,2,F,859025,3600,3070,610,7504,775,2883,2440
19977,11292,11298,2017,2,6,2,F,1009889,3936,3383,4871,14152,641,2556,2054
19977,11292,11697,2017,2,6,4,F,938261,4117,3898,493,0,1703,5314,4840
19977,11292,12278,2017,2,6,1,F,846278,3600,2282,388,0,420,1835,1351
19977,11292,12758,2017,2,6,7,F,999794,4056,3552,1252,0,3329,10354,9830
19977,11292,13830,2017,2,6,7,F,996961,4056,3711,5028,0,3302,10426,9826
19977,11292,15304,2017,2,6,4,F,948399,3972,3779,5719,27470,1506,4942,4384
19977,11697,11292,2017,2,6,4,F,1014240,4296,4189,491,0,1703,6149,5423
19977,12278,11292,2017,2,6,1,F,768301,3600,2917,229,0,420,1979,1536
19977,12441,11292,2017,2,6,1,F,654428,3072,2327,219,0,406,2021,1444
19977,12758,11292,2017,2,6,7,F,1158310,4056,3052,5865,0,3329,9492,9038
19977,13830,11292,2017,2,6,7,F,1156427,4056,3450,1858,0,3302,9395,8906
19977,15370,11292,2017,2,6,2,F,779974,3072,2594,377,0,541,2309,1896
19393,10713,11292,2017,2,6,2,F,1041600,4200,3865,2184,0,649,2416,2030
19393,11292,12451,2017,2,6,3,F,830400,3432,3238,3203,0,1447,4580,4142
19393,12451,11292,2017,2,6,3,F,830400,3432,3283,996,0,1447,5175,4728
19393,13891,11292,2017,2,6,2,F,1041600,4200,4050,2376,0,819,2947,2521
19393,14831,11292,2017,2,6,2,F,1041600,4200,3856,1103,0,948,3388,2931
20452,10423,11292,2017,2,6,2,F,458208,1680,1627,0,0,775,3153,2621
20452,11292,13158,2017,2,6,2,F,458208,1679,1289,0,0,563,2363,1847
20452,14730,11292,2017,2,6,3,F,458208,1679,1547,0,0,1024,4219,3618
20452,15370,11292,2017,2,6,2,F,439116,1610,1365,0,0,541,2362,1908
20436,11292,11775,2017,2,6,1,F,868800,4320,3723,0,0,483,2096,1555
20436,11775,11292,2017,2,6,1,F,868800,4320,3458,0,0,483,2556,1837
20107,11122,12094,2017,2,6,1,G,84000,0,0,40688,0,172,1796,1630
20366,11109,12266,2017,2,6,2,F,240000,1200,962,0,0,809,3134,2557
21599,11292,10950,2017,2,6,1,F,38400,192,176,0,0,277,1986,1672
20500,11193,11292,2017,2,6,3,F,440250,1750,1602,0,0,1069,4439,3827
20304,11292,13264,2017,2,6,2,F,380000,1900,1698,0,0,964,4249,3519
20304,14262,11292,2017,2,6,2,F,466020,1750,1516,0,0,776,3135,2527
19977,10721,11292,2017,2,6,4,F,1000021,4138,4020,2585,11777,1754,6766,6127
19977,11057,11292,2017,2,6,3,F,792164,3200,2770,73,0,1337,5458,4872
19977,11292,10397,2017,2,6,3,F,1018725,4126,3610,2093,21199,1199,4310,3666
19977,11292,10713,2017,2,6,2,F,992355,4138,3660,3285,0,649,2817,2274
19977,11292,11057,2017,2,6,3,F,876454,3200,2745,3913,0,1337,4688,4034
19977,11292,14771,2017,2,6,2,F,851692,3200,2893,384,13475,967,3973,3299
19977,11298,11292,2017,2,6,2,F,955614,4102,4022,591,21700,641,3264,2442
19977,13487,11292,2017,2,6,2,F,921417,4138,3668,167,2678,680,3109,2458
19977,14893,11292,2017,2,6,2,F,890467,3200,2777,1068,1429,909,3344,2845
19393,11259,11292,2017,2,6,2,F,1085000,4375,4063,12170,0,651,2923,2385
19393,14893,11292,2017,2,6,2,F,1085000,4375,3748,8631,0,909,3262,2825
20452,11292,13851,2017,2,6,1,F,477300,1750,1666,0,0,495,2361,1739
20436,11292,14869,2017,2,6,1,F,750000,3750,3543,0,0,391,2104,1558
20436,11292,15016,2017,2,6,2,F,750000,3750,3589,0,0,770,3005,2390
20436,12889,11109,2017,2,6,2,F,750000,3750,3157,0,0,604,2737,2050
20436,14869,11292,2017,2,6,1,F,750000,3750,3477,0,0,391,2151,1393
20436,15016,11292,2017,2,6,2,F,750000,3750,3592,0,0,770,3528,2879
20263,11413,10140,2017,2,6,1,G,88400,0,0,40799,0,160,1612,1453
20500,13244,11292,2017,2,6,2,F,457860,1820,1693,0,0,872,3899,3301
20500,13851,11292,2017,2,6,1,F,457860,1820,1519,0,0,495,2398,1888
20304,10372,12266,2017,2,6,2,F,484760,1820,1369,0,0,913,3759,3211
20304,10693,11292,2017,2,6,3,F,395200,1976,1878,0,0,1014,4531,3928
20304,11292,10599,2017,2,6,3,F,487240,1820,1537,0,0,1083,4181,3467
20304,11292,11775,2017,2,6,1,F,395200,1976,1538,0,0,483,2454,1791
20304,11292,14262,2017,2,6,2,F,484760,1820,1409,0,0,776,3391,2687
20304,11292,14814,2017,2,6,2,F,344000,1300,1036,0,0,792,3422,2784
20304,11423,11292,2017,2,6,2,F,395200,1976,1876,0,0,589,2957,2403
20304,12389,11292,2017,2,6,2,F,351000,1300,857,0,0,576,2930,2272
20304,13871,11292,2017,2,6,1,F,395200,1976,1856,0,0,472,2646,1984
20304,14814,11292,2017,2,6,2,F,344000,1300,1034,0,0,792,3823,3293
19977,11292,15370,2017,2,6,2,F,923286,3328,2976,92,0,541,2323,1790
19977,14107,11292,2017,2,6,2,F,1099589,4654,4320,1002,9892,602,2656,2108
19977,14831,11292,2017,2,6,2,F,916944,3900,3602,91,0,948,3742,3218
19393,10423,11292,2017,2,6,2,F,1128400,4550,4367,5586,0,775,3451,2976
19393,11292,14100,2017,2,6,4,F,830400,3432,3362,5171,0,1558,5018,4494
19393,11292,14122,2017,2,6,3,F,934200,3861,3680,1221,0,1290,4699,4132
19393,11697,11292,2017,2,6,4,F,899600,3718,3526,6116,0,1703,6369,5728
19393,11884,11292,2017,2,6,2,F,1128400,4550,3776,1335,0,836,3176,2730
20436,11109,12889,2017,2,6,2,F,780000,3900,3208,0,0,604,2971,2372
20436,11292,12339,2017,2,6,2,F,942000,4680,3677,0,0,977,3674,3054
20436,11292,12889,2017,2,6,2,F,780000,3900,3388,0,0,628,2890,2297
20436,12339,11292,2017,2,6,2,F,942000,4680,4463,0,0,977,4297,3573
20436,12889,11292,2017,2,6,2,F,780000,3900,3674,0,0,628,2894,2159
20107,11413,10140,2017,2,6,1,G,91000,0,0,40799,0,160,1609,1453
20422,11292,13487,2017,2,6,2,F,886237,3303,2861,122,7052,680,2839,2350
20422,13487,11292,2017,2,6,2,F,886237,3303,2982,816,7011,680,3177,2555
20237,11292,13198,2017,2,6,2,F,289068,1300,1231,0,0,533,2518,1888
20237,11292,13502,2017,2,6,1,F,289068,1300,1208,0,0,196,1556,957
20237,13502,11292,2017,2,6,1,F,289068,1300,880,0,0,196,1574,943
21599,10140,10272,2017,2,6,1,F,41600,208,114,0,0,170,1458,1207
21599,10272,10140,2017,2,6,1,F,41600,208,93,0,0,170,1412,1194
21599,10950,11292,2017,2,6,1,F,41600,208,193,0,0,277,2085,1772
20500,11292,13198,2017,2,6,2,F,510690,2030,1906,0,0,533,2763,2034
20500,11292,13486,2017,2,6,2,F,475470,1890,1722,0,0,679,3388,2626
20500,13871,11292,2017,2,6,1,F,457860,1820,1681,0,0,472,2465,1891
20304,10693,11292,2017,2,6,3,F,503500,1890,1573,0,0,1014,4640,3998
20304,11292,10693,2017,2,6,3,F,410400,2052,1860,0,0,1014,4266,3504
20304,11292,12389,2017,2,6,2,F,364500,1350,1016,0,0,576,2929,2267
20304,11292,13029,2017,2,6,1,F,410400,2052,1387,0,0,423,2233,1572
20304,11292,13871,2017,2,6,1,F,410400,2052,1997,0,0,472,2633,1832
20304,12892,11109,2017,2,6,2,F,364500,1350,1134,0,0,834,3914,3104
19977,11292,10821,2017,2,6,3,F,1115121,4821,4385,2034,29315,1491,5432,4751
19977,11292,14107,2017,2,6,2,F,1181822,4833,3896,3289,14285,602,2905,2300
19977,11292,14683,2017,2,6,2,F,1107148,4410,3647,2449,12484,794,3174,2694
19977,11292,14893,2017,2,6,2,F,967461,3456,2703,542,5063,909,3951,3419
19977,14107,11292,2017,2,6,2,F,912709,3456,3283,1082,17166,602,2715,2180
19977,14683,11292,2017,2,6,2,F,1049430,4410,3716,444,2777,794,3566,3062
19393,10257,11292,2017,2,6,4,F,934200,3861,3488,2312,0,1610,6471,6022
19393,10529,11292,2017,2,6,4,F,1171800,4725,4554,12594,0,1671,6626,6136
19393,10721,11292,2017,2,6,4,F,1171800,4725,4330,22565,0,1754,7495,6622
19393,11292,11433,2017,2,6,3,F,1171800,4725,4551,7042,0,1123,4352,3760
19393,14570,11292,2017,2,6,2,F,1171800,4725,4227,5294,0,804,3219,2751
20452,11109,11292,2017,2,6,1,F,515484,1890,1667,0,0,73,1191,534
20452,11292,10423,2017,2,6,2,F,515484,1890,1616,0,0,775,3439,2763
20107,11292,13244,2017,2,6,2,G,5177242,0,0,2198850,0,872,3781,2932
19805,11292,14100,2017,2,6,4,F,967900,3840,2610,569,0,1558,5020,4498
19805,11292,14107,2017,2,6,2,F,1013500,3584,3163,466,0,602,2972,2386
19805,11503,11298,2017,2,6,2,F,1301100,4754,2489,0,0,721,3313,2524
19805,12892,11292,2017,2,6,2,F,1126200,4480,4196,80,0,862,4003,3130
19805,13303,11292,2017,2,6,4,F,1405600,5068,4330,250,5277,1709,7068,6225
19805,14107,11292,2017,2,6,2,F,1013500,3584,3296,431,3077,602,2823,2236
19790,11292,11433,2017,2,6,3,F,1127491,4640,4451,922,257,1123,4696,4025
20500,11292,13851,2017,2,6,1,F,510690,2030,1686,0,0,495,2669,2025
20500,13486,11292,2017,2,6,2,F,493080,1960,1643,0,0,679,3126,2576
20304,10599,11292,2017,2,6,3,F,524720,1960,1767,0,0,1083,4913,4218
20304,11109,13930,2017,2,6,2,F,425600,2128,1880,0,0,911,4492,3481
20304,11292,13029,2017,2,6,1,F,378000,1400,1111,0,0,423,2252,1630
20304,13029,11292,2017,2,6,1,F,378000,1400,1040,0,0,423,2482,1952
19977,10423,11292,2017,2,6,2,F,1020305,4576,4160,915,359,775,3481,2933
19977,11278,11292,2017,2,6,3,F,1094514,5012,4629,167,0,1476,6544,5733
19977,11292,11278,2017,2,6,3,F,1170629,4833,4488,480,0,1476,5217,4687
19393,11292,14122,2017,2,6,3,F,1215200,4900,4400,951,0,1290,4730,4234
20436,11292,14492,2017,2,6,3,F,840000,4200,3949,0,0,1436,5331,4772
20436,11292,14683,2017,2,6,2,F,840000,4200,3838,0,0,794,3447,2848
20436,14057,11292,2017,2,6,2,F,1016400,5040,4765,0,0,991,4228,3453
20436,14492,11292,2017,2,6,3,F,840000,4200,3890,0,0,1436,6339,5555
20436,14683,11292,2017,2,6,2,F,840000,4200,3981,0,0,794,3960,3121
20416,11292,11433,2017,2,6,3,F,1013600,5040,4466,0,0,1123,4530,3850
20416,11292,11697,2017,2,6,4,F,1276800,6384,5775,0,0,1703,6147,5620
20416,11697,11292,2017,2,6,4,F,1276800,6384,5583,0,0,1703,6966,6147
20416,12266,11292,2017,2,6,2,F,1013600,5040,4792,0,0,862,4161,3463
20378,13502,11298,2017,2,6,2,F,525460,2015,1648,0,0,722,3165,2479
20237,11292,11637,2017,2,6,2,F,311304,1400,1038,0,0,627,2936,2363
20366,11109,13930,2017,2,6,2,F,280000,1400,1158,0,0,911,4293,3443
19805,11292,12892,2017,2,6,2,F,1166600,4640,3826,195,521,862,4768,3401
19805,11292,13303,2017,2,6,4,F,1455800,5249,4379,201,2423,1709,6998,6063
19805,11298,11503,2017,2,6,2,F,1351200,4938,3286,0,0,721,3568,2967
20304,10372,11298,2017,2,6,2,F,501885,1890,1193,0,0,701,3287,2635
20304,11292,12278,2017,2,6,1,F,388000,1450,1346,0,0,420,2490,1728
20304,11298,10372,2017,2,6,2,F,538270,2030,1587,0,0,701,3775,2996
19977,11292,10397,2017,2,6,3,F,1251431,5191,4615,3997,41631,1199,5065,4241
19977,11292,11884,2017,2,6,2,F,1268046,5191,4558,1502,0,836,3786,3223
19977,11292,12892,2017,2,6,2,F,2943917,10556,9532,175205,9451,862,4168,3271
19977,11292,14107,2017,2,6,2,F,1029335,3712,3446,1307,12336,602,3147,2485
19977,11292,14771,2017,2,6,2,F,2330529,6351,5596,54130,1818,967,4864,3659
19977,12892,11292,2017,2,6,2,F,2919836,10556,9571,111333,592,862,3836,3092
19393,11292,11986,2017,2,6,3,F,1003400,4147,3896,1841,0,1015,4072,3524
19393,11292,12339,2017,2,6,2,F,1302000,5250,4516,3713,0,977,4131,3608
19393,11618,11292,2017,2,6,4,F,1258600,5075,4540,8163,0,1605,7550,6455
19393,11986,11292,2017,2,6,3,F,1003400,4147,3210,409,0,1015,4633,4131
20452,10599,11292,2017,2,6,3,F,553668,2030,1757,0,0,1083,5151,4470
20436,10397,11292,2017,2,6,3,F,1044000,5220,5027,0,0,1199,5792,4673
20436,11292,11066,2017,2,6,3,F,1045200,5220,4719,0,0,1154,4723,4007
20436,11292,14057,2017,2,6,2,F,1053600,5220,4577,0,0,991,4647,3946
20436,11292,14679,2017,2,6,2,F,870000,4350,4100,0,0,853,3930,3399
20436,12264,11292,2017,2,6,3,F,870000,4350,4038,0,0,1452,6787,5863
20436,14679,11292,2017,2,6,2,F,870000,4350,4210,0,0,853,4024,3229
20416,11292,12266,2017,2,6,2,F,1049800,5220,4442,0,0,862,3961,3283
20416,11292,12892,2017,2,6,2,F,1044000,5220,4446,0,0,862,4108,3390
20416,11292,14679,2017,2,6,2,F,1044000,5220,4242,0,0,853,3972,3417
20416,11298,11292,2017,2,6,2,F,1049800,5220,4925,0,0,641,3738,2853
20416,11433,11292,2017,2,6,3,F,1049800,5220,4613,0,0,1123,5088,4494
20416,12892,11292,2017,2,6,2,F,1049800,5220,4846,0,0,862,3919,3247
20416,13487,11292,2017,2,6,2,F,1038200,5220,4690,0,0,680,3573,2833
20416,14679,11292,2017,2,6,2,F,1049800,5220,4826,0,0,853,3927,3177
20378,11298,13502,2017,2,6,2,F,565880,2173,1885,23,0,722,3662,2883
20378,13502,14107,2017,2,6,1,F,586090,2249,1099,0,0,419,2557,1902
20378,14107,13502,2017,2,6,1,F,586090,2249,1213,0,0,419,2455,1718
19930,11292,14747,2017,2,6,3,F,1279360,5088,4548,1673,2297,1024,5593,4826
19930,14747,11292,2017,2,6,3,F,1279360,5088,4472,3374,0,1024,4860,3962
20237,11097,11292,2017,2,6,1,F,322422,1450,1104,0,0,391,2350,1760
20237,11292,11097,2017,2,6,1,F,311304,1400,1155,0,0,391,2286,1747
19805,11292,14107,2017,2,6,2,F,1551000,5610,4970,0,0,602,3266,2559
19805,14107,11292,2017,2,6,2,F,1551000,5610,5219,5603,17270,602,3185,2431
19790,10397,11109,2017,2,6,3,F,1127491,4633,4272,3000,0,1184,5368,4547
19790,11109,10397,2017,2,6,3,F,1088612,4477,4155,4997,0,1184,4653,4007
19790,11433,11292,2017,2,6,3,F,1166370,4791,4616,934,717,1123,5309,4654
20500,11292,11503,2017,2,6,1,F,528300,2100,1101,0,0,120,1508,789
20500,11503,11292,2017,2,6,1,F,528300,2100,1074,0,0,120,1635,926
20304,10849,11292,2017,2,6,2,F,401500,1500,1377,0,0,524,2938,2238
20304,11109,12266,2017,2,6,2,F,562200,2100,1822,0,0,809,4063,3280
20304,11292,10713,2017,2,6,2,F,398000,1500,1409,0,0,649,3688,2948
20304,11292,10713,2017,2,6,2,F,456000,2280,2140,0,0,649,3705,2890
20304,11292,11638,2017,2,6,2,F,560960,2100,1635,0,0,844,4205,3476
20304,11292,12156,2017,2,6,2,F,401500,1500,1231,0,0,594,3347,2703
20304,12156,11292,2017,2,6,2,F,401500,1500,1230,0,0,594,3246,2564
20304,12266,11109,2017,2,6,2,F,562200,2100,1821,0,0,809,4303,3398
20304,12519,11292,2017,2,6,2,F,398000,1500,1002,0,0,573,3148,2541
19977,11292,12173,2017,2,6,7,F,2836187,10920,9692,64061,94184,3365,12598,11911
19977,11884,11292,2017,2,6,2,F,1299030,5370,4629,694,0,836,3800,3191
19977,12173,11292,2017,2,6,7,F,3031887,10920,10120,344222,42972,3365,11691,10842
19977,12266,11292,2017,2,6,2,F,2421885,6570,6022,314830,13993,862,4260,3393
19977,12278,11292,2017,2,6,1,F,979905,3840,3015,639,0,420,2820,2096
19977,12339,11292,2017,2,6,2,F,1256246,5370,5095,345,39216,977,4779,4153
19977,14747,11292,2017,2,6,3,F,1222413,5358,4659,1139,6242,1024,4553,3799
19393,11292,10257,2017,2,6,4,F,1038000,4290,4156,7094,0,1610,6067,5545
19393,11292,14893,2017,2,6,2,F,1302000,5250,4468,7290,0,909,4374,3823
19393,14100,11292,2017,2,6,4,F,1038000,4290,4114,5114,0,1558,7565,6396
19393,15304,11292,2017,2,6,4,F,1038000,4290,4158,1784,0,1506,6491,5951
20452,11292,10693,2017,2,6,3,F,572760,2099,1973,0,0,1014,4624,3833
20436,10423,11292,2017,2,6,2,F,1380000,6900,6530,0,0,775,4162,3286
20436,11042,11292,2017,2,6,3,F,1380000,6900,5709,0,0,1201,5787,5062
20436,11057,11292,2017,2,6,3,F,900000,4500,4265,0,0,1337,6232,5512
20436,11066,11292,2017,2,6,3,F,1082400,5400,4684,0,0,1154,5675,4752
20436,11109,13204,2017,2,6,4,F,900000,4500,4166,0,0,1520,6180,5492
20436,11109,14107,2017,2,6,2,F,900000,4500,3970,0,0,551,3028,2451
20436,11292,10397,2017,2,6,3,F,1083600,5400,4906,0,0,1199,5404,4443
20436,11292,10397,2017,2,6,3,F,900000,4500,4042,0,0,1199,5250,4502
20436,11292,10423,2017,2,6,2,F,1380000,6900,5791,0,0,775,3878,3036
20436,11292,11042,2017,2,6,3,F,1380000,6900,6024,0,0,1201,5128,4413
20436,11292,11057,2017,2,6,3,F,900000,4500,4238,0,0,1337,5439,4776
20436,11292,11298,2017,2,6,2,F,900000,4500,4019,0,0,641,3491,2603
20436,11292,12264,2017,2,6,3,F,900000,4500,4253,0,0,1452,5717,5053
20436,11292,12889,2017,2,6,2,F,1380000,6900,5830,0,0,628,3450,2644
20436,11292,12953,2017,2,6,4,F,1094400,5400,5262,0,0,1620,6810,6007
20436,11292,13244,2017,2,6,2,F,1380000,6900,6427,0,0,872,4050,3318
20436,11292,13303,2017,2,6,4,F,1087200,5400,4884,0,0,1709,6681,6033
20436,11292,13495,2017,2,6,3,F,1110000,5400,5282,0,0,1062,4667,4009
20436,11292,13871,2017,2,6,1,F,1092000,5400,5107,0,0,472,2729,1901
20436,11292,14057,2017,2,6,2,F,1380000,6900,6484,0,0,991,4752,4091
20436,11292,14100,2017,2,6,4,F,1081200,5400,4952,0,0,1558,6191,5439
20436,11292,14100,2017,2,6,4,F,900000,4500,4247,0,0,1558,6208,5487
20436,11292,14122,2017,2,6,3,F,1083600,5400,4881,0,0,1290,5341,4699
20436,11292,14679,2017,2,6,2,F,1104000,5400,5035,0,0,853,4033,3459
20436,11292,14747,2017,2,6,3,F,1380000,6900,6608,0,0,1024,5069,4380
20436,11292,14869,2017,2,6,1,F,1380000,6900,6379,0,0,391,2552,1925
20436,11292,15016,2017,2,6,2,F,1380000,6900,5959,0,0,770,3564,2897
20436,11292,15304,2017,2,6,4,F,900000,4500,4193,0,0,1506,6227,5537
20436,11298,11292,2017,2,6,2,F,900000,4500,4219,0,0,641,3817,2955
20436,12889,11292,2017,2,6,2,F,1380000,6900,6328,0,0,628,3416,2507
20436,12953,11292,2017,2,6,4,F,1105200,5400,5148,0,0,1620,7391,6495
20436,13204,11109,2017,2,6,4,F,900000,4500,4243,0,0,1520,6637,5973
20436,13244,11292,2017,2,6,2,F,1380000,6900,6482,0,0,872,4541,3779
20436,13303,11292,2017,2,6,4,F,1087200,5400,4934,0,0,1709,7752,6635
20436,13495,11292,2017,2,6,3,F,1110000,5400,5291,0,0,1062,5112,4362
20436,13871,11292,2017,2,6,1,F,1092000,5400,4940,0,0,472,3092,2257
20436,14057,11292,2017,2,6,2,F,1380000,6900,6037,0,0,991,4553,3634
20436,14100,11292,2017,2,6,4,F,1084800,5400,5089,0,0,1558,7638,6518
20436,14100,11292,2017,2,6,4,F,900000,4500,4107,0,0,1558,7504,6384
20436,14107,11109,2017,2,6,2,F,900000,4500,4175,0,0,551,3001,2338
20436,14122,11292,2017,2,6,3,F,1084800,5400,4543,0,0,1290,6090,5329
20436,14679,11292,2017,2,6,2,F,1380000,6900,6308,0,0,853,4209,3337
20436,14747,11292,2017,2,6,3,F,1380000,6900,6262,0,0,1024,4603,3723
20436,14869,11292,2017,2,6,1,F,1380000,6900,6107,0,0,391,2672,1701
20436,15016,11292,2017,2,6,2,F,1380000,6900,6556,0,0,770,4169,3368
20436,15304,11292,2017,2,6,4,F,900000,4500,4031,0,0,1506,6733,5890
20416,11292,11298,2017,2,6,2,F,1092000,5400,4029,0,0,641,3221,2597
20416,11292,12892,2017,2,6,2,F,870000,4350,3682,0,0,862,4365,3529
20416,11292,13487,2017,2,6,2,F,1074000,5400,4741,0,0,680,3487,2775
20416,12892,11292,2017,2,6,2,F,870000,4350,3987,0,0,862,4203,3312
19930,11292,14747,2017,2,6,3,F,1227201,5373,4766,923,0,1024,5155,4398
19930,14747,11292,2017,2,6,3,F,1186121,5195,4770,14054,0,1024,4477,3650
20237,11292,12217,2017,2,6,3,F,333540,1500,1222,0,0,1048,4599,3906
20237,12217,11292,2017,2,6,3,F,322422,1450,1273,0,0,1048,5021,4404
19805,14100,11292,2017,2,6,4,F,1602700,5797,5483,1686,227,1558,7604,6581
20304,10620,11292,2017,2,6,1,F,471200,2356,1950,0,0,455,2886,2101
20304,11292,10620,2017,2,6,1,F,471200,2356,1922,0,0,455,2997,2194
20304,11292,10849,2017,2,6,2,F,415000,1550,1379,0,0,524,3340,2622
20304,11292,14689,2017,2,6,2,F,471200,2356,1809,0,0,916,4913,4164
20304,12278,11292,2017,2,6,1,F,415000,1550,1101,0,0,420,2903,2205
20304,13930,11109,2017,2,6,2,F,471200,2356,2193,0,0,911,5148,4188
20304,14689,11292,2017,2,6,2,F,471200,2356,1889,0,0,916,4532,3814
19977,11292,12278,2017,2,6,1,F,1102165,3968,3211,14,0,420,2329,1792
19977,11292,12953,2017,2,6,4,F,1088106,4650,4354,186,0,1620,6900,6119
19977,11292,13204,2017,2,6,4,F,1221212,5122,4866,242,10318,1546,6569,5856
