"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
30.00,30.00,900000.00,4500.00,4193.00,0.00,0.00,1506.00,6227.00,5537.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,6,"698",1,2017,2,6,4,"F",
30.00,30.00,900000.00,4500.00,4219.00,0.00,0.00,641.00,3817.00,2955.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,2,"F",
30.00,30.00,1380000.00,6900.00,6328.00,0.00,0.00,628.00,3416.00,2507.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,2,"F",
30.00,30.00,1105200.00,5400.00,5148.00,0.00,0.00,1620.00,7391.00,6495.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,4,"F",
30.00,30.00,900000.00,4500.00,4243.00,0.00,0.00,1520.00,6637.00,5973.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,4,"F",
30.00,30.00,1380000.00,6900.00,6482.00,0.00,0.00,872.00,4541.00,3779.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,2,"F",
30.00,30.00,1087200.00,5400.00,4934.00,0.00,0.00,1709.00,7752.00,6635.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,13303,1330303,32467,"MIA","Miami, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,4,"F",
30.00,30.00,1110000.00,5400.00,5291.00,0.00,0.00,1062.00,5112.00,4362.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,3,"F",
30.00,30.00,1092000.00,5400.00,4940.00,0.00,0.00,472.00,3092.00,2257.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,13871,1387102,33316,"OMA","Omaha, NE","NE","31","Nebraska",65,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,1,"F",
30.00,30.00,1380000.00,6900.00,6037.00,0.00,0.00,991.00,4553.00,3634.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,2,"F",
30.00,30.00,1084800.00,5400.00,5089.00,0.00,0.00,1558.00,7638.00,6518.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,4,"F",
30.00,30.00,900000.00,4500.00,4107.00,0.00,0.00,1558.00,7504.00,6384.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,4,"F",
30.00,30.00,900000.00,4500.00,4175.00,0.00,0.00,551.00,3001.00,2338.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,2,"F",
30.00,30.00,1084800.00,5400.00,4543.00,0.00,0.00,1290.00,6090.00,5329.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,3,"F",
30.00,30.00,1380000.00,6900.00,6308.00,0.00,0.00,853.00,4209.00,3337.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14679,1467903,33570,"SAN","San Diego, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,2,"F",
30.00,30.00,1380000.00,6900.00,6262.00,0.00,0.00,1024.00,4603.00,3723.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,3,"F",
30.00,30.00,1380000.00,6900.00,6107.00,0.00,0.00,391.00,2672.00,1701.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,1,"F",
30.00,30.00,1380000.00,6900.00,6556.00,0.00,0.00,770.00,4169.00,3368.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,2,"F",
30.00,30.00,900000.00,4500.00,4031.00,0.00,0.00,1506.00,6733.00,5890.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,4,"F",
30.00,30.00,1092000.00,5400.00,4029.00,0.00,0.00,641.00,3221.00,2597.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,6,"694",1,2017,2,6,2,"F",
30.00,30.00,870000.00,4350.00,3682.00,0.00,0.00,862.00,4365.00,3529.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12892,1289205,32575,"LAX","Los Angeles, CA","CA","06","California",91,6,"698",1,2017,2,6,2,"F",
30.00,30.00,1074000.00,5400.00,4741.00,0.00,0.00,680.00,3487.00,2775.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,6,"694",1,2017,2,6,2,"F",
30.00,30.00,870000.00,4350.00,3987.00,0.00,0.00,862.00,4203.00,3312.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,12892,1289205,32575,"LAX","Los Angeles, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,2,"F",
30.00,30.00,1227201.00,5373.00,4766.00,923.00,0.00,1024.00,5155.00,4398.00,"AS",19930,"Alaska Airlines Inc.","06031","D","AS","Alaska Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,6,"634",1,2017,2,6,3,"F",
30.00,29.00,1186121.00,5195.00,4770.00,14054.00,0.00,1024.00,4477.00,3650.00,"AS",19930,"Alaska Airlines Inc.","06031","D","AS","Alaska Airlines Inc.",3,3,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"634",1,2017,2,6,3,"F",
30.00,30.00,333540.00,1500.00,1222.00,0.00,0.00,1048.00,4599.00,3906.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12217,1221702,30255,"HSV","Huntsville, AL","AL","01","Alabama",51,6,"675",1,2017,2,6,3,"F",
30.00,29.00,322422.00,1450.00,1273.00,0.00,0.00,1048.00,5021.00,4404.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,12217,1221702,30255,"HSV","Huntsville, AL","AL","01","Alabama",51,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"675",1,2017,2,6,3,"F",
31.00,31.00,1602700.00,5797.00,5483.00,1686.00,227.00,1558.00,7604.00,6581.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,4,"F",
31.00,31.00,471200.00,2356.00,1950.00,0.00,0.00,455.00,2886.00,2101.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,10620,1062002,30620,"BIL","Billings, MT","MT","30","Montana",84,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"673",1,2017,2,6,1,"F",
31.00,31.00,471200.00,2356.00,1922.00,0.00,0.00,455.00,2997.00,2194.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10620,1062002,30620,"BIL","Billings, MT","MT","30","Montana",84,6,"673",1,2017,2,6,1,"F",
31.00,31.00,415000.00,1550.00,1379.00,0.00,0.00,524.00,3340.00,2622.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10849,1084903,30849,"BZN","Bozeman, MT","MT","30","Montana",84,6,"629",1,2017,2,6,2,"F",
31.00,31.00,471200.00,2356.00,1809.00,0.00,0.00,916.00,4913.00,4164.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,6,"673",1,2017,2,6,2,"F",
31.00,31.00,415000.00,1550.00,1101.00,0.00,0.00,420.00,2903.00,2205.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,12278,1227803,30928,"ICT","Wichita, KS","KS","20","Kansas",62,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"629",1,2017,2,6,1,"F",
31.00,31.00,471200.00,2356.00,2193.00,0.00,0.00,911.00,5148.00,4188.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,13930,1393004,30977,"ORD","Chicago, IL","IL","17","Illinois",41,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,6,"673",1,2017,2,6,2,"F",
31.00,31.00,471200.00,2356.00,1889.00,0.00,0.00,916.00,4532.00,3814.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"673",1,2017,2,6,2,"F",
31.00,31.00,1102165.00,3968.00,3211.00,14.00,0.00,420.00,2329.00,1792.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12278,1227803,30928,"ICT","Wichita, KS","KS","20","Kansas",62,6,"698",1,2017,2,6,1,"F",
31.00,31.00,1088106.00,4650.00,4354.00,186.00,0.00,1620.00,6900.00,6119.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,6,"694",1,2017,2,6,4,"F",
31.00,31.00,1221212.00,5122.00,4866.00,242.00,10318.00,1546.00,6569.00,5856.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,6,"614",1,2017,2,6,4,"F",
31.00,31.00,1115534.00,4650.00,4038.00,2019.00,13909.00,602.00,3376.00,2664.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,6,"694",1,2017,2,6,2,"F",
31.00,31.00,1081322.00,4650.00,4094.00,697.00,3066.00,602.00,3153.00,2509.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,2,"F",
31.00,31.00,1394238.00,5549.00,4744.00,0.00,40600.00,909.00,4110.00,3512.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14893,1489302,33192,"SMF","Sacramento, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"634",1,2017,2,6,2,"F",
31.00,31.00,1072600.00,4433.00,3996.00,3239.00,0.00,1123.00,4862.00,4149.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,6,"612",1,2017,2,6,3,"F",
31.00,31.00,930000.00,4650.00,4458.00,0.00,0.00,1199.00,6215.00,5120.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,3,"F",
31.00,31.00,1426000.00,7130.00,6614.00,0.00,0.00,853.00,4198.00,3613.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14679,1467903,33570,"SAN","San Diego, CA","CA","06","California",91,6,"699",1,2017,2,6,2,"F",
31.00,31.00,1126800.00,5580.00,5280.00,0.00,0.00,391.00,2588.00,1925.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,6,"694",1,2017,2,6,1,"F",
31.00,31.00,1149600.00,5580.00,5327.00,0.00,0.00,853.00,4610.00,3454.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14679,1467903,33570,"SAN","San Diego, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,2,"F",
31.00,31.00,1126800.00,5580.00,5338.00,0.00,0.00,391.00,2633.00,1842.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,1,"F",
31.00,31.00,344658.00,1550.00,1394.00,0.00,0.00,1024.00,4817.00,3976.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,6,"675",1,2017,2,6,3,"F",
31.00,31.00,344658.00,1550.00,1343.00,0.00,0.00,1024.00,5268.00,4641.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"675",1,2017,2,6,3,"F",
31.00,31.00,3920321.00,0.00,0.00,1946318.00,279975.00,1024.00,4421.00,3752.00,"5X",19917,"United Parcel Service","06910","D","5X","United Parcel Service",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,6,"626",2,2017,2,6,3,"G",
32.00,32.00,1388800.00,6400.00,5404.00,0.00,0.00,1626.00,6998.00,6327.00,"B6",20409,"JetBlue Airways","06673","D","B6","JetBlue Airways",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12478,1247803,31703,"JFK","New York, NY","NY","36","New York",22,6,"699",1,2017,2,6,4,"F",
32.00,32.00,1388800.00,6400.00,5414.00,0.00,0.00,1626.00,8730.00,7221.00,"B6",20409,"JetBlue Airways","06673","D","B6","JetBlue Airways",3,3,12478,1247803,31703,"JFK","New York, NY","NY","36","New York",22,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,4,"F",
32.00,37.00,1440725.00,5907.00,4522.00,1599.00,65.00,391.00,3343.00,2551.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,6,"694",1,2017,2,6,1,"F",
32.00,37.00,1440725.00,5906.00,5168.00,11066.00,1286.00,391.00,3023.00,2141.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,1,"F",
32.00,32.00,563520.00,2240.00,1961.00,0.00,0.00,775.00,4383.00,3619.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"631",1,2017,2,6,2,"F",
32.00,32.00,597200.00,2240.00,1743.00,0.00,0.00,1069.00,5275.00,4274.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,6,"631",1,2017,2,6,3,"F",
32.00,32.00,1139462.00,4800.00,4612.00,2301.00,13670.00,1754.00,8321.00,7568.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,4,"F",
32.00,32.00,1309313.00,5716.00,5316.00,477.00,8776.00,1201.00,6065.00,5335.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11042,1104203,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"634",1,2017,2,6,3,"F",
32.00,32.00,1136123.00,4096.00,3890.00,214.00,4306.00,846.00,4399.00,3742.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14908,1490803,32575,"SNA","Santa Ana, CA","CA","06","California",91,6,"698",1,2017,2,6,2,"F",
32.00,33.00,1432200.00,5775.00,5118.00,2890.00,0.00,775.00,4041.00,3350.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,6,"614",1,2017,2,6,2,"F",
32.00,32.00,1388800.00,5600.00,5247.00,5419.00,0.00,1754.00,7284.00,6571.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,6,"614",1,2017,2,6,4,"F",
32.00,32.00,1388800.00,5600.00,5184.00,5345.00,0.00,651.00,3486.00,2917.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11259,1125903,30194,"DAL","Dallas, TX","TX","48","Texas",74,6,"614",1,2017,2,6,2,"F",
32.00,33.00,1141800.00,4719.00,4319.00,4652.00,0.00,819.00,4053.00,3534.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,13891,1389101,32575,"ONT","Ontario, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"612",1,2017,2,6,2,"F",
32.00,32.00,1388800.00,5600.00,5312.00,17855.00,0.00,1558.00,8048.00,6949.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,4,"F",
32.00,32.00,1107200.00,4576.00,4049.00,7127.00,0.00,804.00,3774.00,3246.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14570,1457002,34570,"RNO","Reno, NV","NV","32","Nevada",85,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"612",1,2017,2,6,2,"F",
32.00,32.00,610944.00,2240.00,1891.00,0.00,0.00,1083.00,5091.00,4255.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10599,1059904,30599,"BHM","Birmingham, AL","AL","01","Alabama",51,6,"677",1,2017,2,6,3,"F",
32.00,32.00,960000.00,4800.00,4642.00,0.00,0.00,896.00,4425.00,3685.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,6,"698",1,2017,2,6,2,"F",
32.00,32.00,960000.00,4800.00,4263.00,0.00,0.00,896.00,5007.00,4061.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,2,"F",
32.00,32.00,4053241.00,0.00,0.00,2592196.00,27897.00,1024.00,4935.00,4330.00,"5X",19917,"United Parcel Service","06910","D","5X","United Parcel Service",3,3,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"626",2,2017,2,6,3,"G",
33.00,33.00,442000.00,1650.00,1445.00,0.00,0.00,483.00,3039.00,2289.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11775,1177502,31775,"FSD","Sioux Falls, SD","SD","46","South Dakota",67,6,"629",1,2017,2,6,1,"F",
33.00,33.00,501600.00,2508.00,2034.00,0.00,0.00,834.00,4792.00,3752.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,12892,1289205,32575,"LAX","Los Angeles, CA","CA","06","California",91,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,6,"673",1,2017,2,6,2,"F",
33.00,33.00,1475727.00,5907.00,5265.00,530.00,59489.00,1199.00,6306.00,5490.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"634",1,2017,2,6,3,"F",
33.00,33.00,1105723.00,4224.00,3938.00,1118.00,52500.00,472.00,3104.00,2419.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13871,1387102,33316,"OMA","Omaha, NE","NE","31","Nebraska",65,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,1,"F",
33.00,33.00,1432200.00,5775.00,5318.00,1325.00,0.00,1199.00,5598.00,4851.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,6,"614",1,2017,2,6,3,"F",
